,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
209,0.495,0.432,-4.961,0.0414,0.493,0.0,0.097,0.711,78.499,3f615FYAufUocTYlEMh3Fv,187320
210,0.743,0.729,-5.664,0.0629,0.173,0.0,0.11,0.83,96.023,1kKfwNFyWF2qN3vjE4H58p,208125
211,0.594,0.527,-9.335,0.0335,0.121,0.0,0.234,0.692,172.712,5JhUm1v5AbI5Yu6jLKCPRO,194019
212,0.79,0.543,-6.952,0.0298,0.128,1.76e-06,0.153,0.794,122.451,3IFYbBUCjCelWt5asaYasY,171621
213,0.851,0.542,-8.152,0.122,0.361,3.73e-06,0.132,0.789,101.896,1kNC7b4zXbqoceKpkGdnD8,196437
214,0.746,0.37,-6.309,0.0306,0.456,0.0,0.106,0.595,97.568,3bvJftZKZe5QKz433NczyV,167692
215,0.611,0.723,-6.571,0.213,0.218,0.0,0.0715,0.669,195.181,3jRZg6U0m9Ir115Wt66ebU,234593
216,0.784,0.732,-6.006,0.0536,0.242,0.0,0.203,0.681,98.052,3T5F6ulZvDzBQwq3wS31xZ,212915
217,0.794,0.677,-9.969,0.0713,0.446,0.0313,0.076,0.611,101.467,7Jph6HJbfURt4Fea19IED3,170496
218,0.699,0.51,-7.153,0.0352,0.498,0.0,0.22,0.625,98.07,7cZoAjj5vufdREBJZGW2lH,172227
219,0.603,0.671,-4.008,0.0761,0.145,0.0,0.0525,0.662,138.77,1WHml9IbQkFUtVz8ZXEkUb,213141
220,0.836,0.581,-7.525,0.0557,0.463,0.000463,0.122,0.613,109.48,2L4gbQNTxISQndSblNUwJJ,225767
221,0.707,0.618,-6.871,0.0322,0.343,0.0,0.105,0.53,106.313,6EZXRINHTCGDwZzboCgDML,217771
222,0.606,0.29,-9.84,0.0378,0.65,0.0,0.0809,0.643,144.583,1bnSKjuPEd8FPACxqA5Mos,182073
223,0.408,0.47,-10.149,0.0893,0.666,5.44e-05,0.0926,0.0953,51.66,4lUsBLTAiufWocWtg4H0my,234613
224,0.794,0.599,-4.696,0.0447,0.493,4.73e-06,0.0417,0.967,115.418,0MtDgKq4LQwyQxwTDVhCUw,140547
225,0.555,0.707,-7.665,0.12,0.644,1.07e-05,0.101,0.963,185.914,7MyOq9tWhL9bGHeeG5Iz5p,122097
226,0.665,0.469,-5.809,0.028,0.23,0.0,0.234,0.383,97.972,1kJXYVVUu7o3B9gaJpoxjm,151773
227,0.774,0.748,-7.086,0.0352,0.331,0.0057,0.126,0.714,135.929,5PfFHceiEv61KldMOuVrv8,186828
228,0.794,0.594,-8.698,0.139,0.283,0.000381,0.109,0.637,99.238,4w273WCBXwM4P3jTX5HkB2,160897
229,0.784,0.737,-2.174,0.0758,0.0877,0.0,0.1,0.623,97.5,3ZGkdrigbWXLgHungXfZkt,135612
230,0.78,0.793,-4.987,0.0392,0.11,0.0,0.28,0.783,115.01,4yTTya8odDhObFpaoUL23T,189751
231,0.627,0.652,-6.849,0.0349,0.106,4.6e-06,0.103,0.667,154.956,3MjFu8fCCH2gSUxc9IVOdA,172547
232,0.639,0.516,-4.418,0.0296,0.391,0.0,0.259,0.759,94.931,49A0SKbXyTUyk5uw8fXzFi,191880
233,0.751,0.601,-5.912,0.0828,0.533,0.0,0.377,0.56,100.994,3XfUFGzbr0LmwFVoLXd9cO,163940
234,0.777,0.682,-6.656,0.0276,0.485,1.97e-06,0.129,0.927,133.853,7JZCzh0bOodHRR4ctUdWft,180271
235,0.736,0.593,-9.364,0.184,0.117,2.5e-06,0.189,0.785,114.196,0vNtFN67TIMgDokyyuUUwA,183595
236,0.712,0.604,-9.63,0.0285,0.297,0.00159,0.345,0.489,101.46,358qSGpL4SSy7tRoj6gsmS,246252
237,0.588,0.866,-3.509,0.105,0.271,0.0,0.0502,0.952,178.145,607ZGkxOxHJUVDEU3MZl86,241107
238,0.677,0.657,-4.657,0.0596,0.498,0.0,0.0562,0.812,116.225,6ggHV1SCPqLLV5U2kyW9qD,215984
239,0.645,0.712,-5.787,0.188,0.208,0.0,0.3,0.805,136.724,46FdwGMcgz6gik4RCpWBAW,148793
240,0.855,0.59,-8.55,0.0751,0.28,0.0982,0.149,0.283,110.016,3K56RPWS4q200IwHiIZcUD,137184
241,0.743,0.89,-5.451,0.0837,0.366,0.0,0.0966,0.809,107.635,5IdyvWCaUa7AgTxMsFj0wB,196864
242,0.609,0.515,-9.843,0.0486,0.539,0.0839,0.0722,0.853,152.787,0OLLsFyVPrjI3iL03lDFXk,186709
243,0.676,0.441,-6.929,0.0253,0.726,0.0,0.0884,0.515,140.091,57GWBz1UtT6iei1jrbkovI,171724
244,0.588,0.452,-4.75,0.0268,0.437,0.0,0.344,0.734,139.953,0UXlu64mDLvfzR8IXMz06J,185723
245,0.702,0.586,-5.317,0.118,0.55,0.0,0.27,0.965,112.852,5kpxVMDvYGRmNqawPqDTYR,158093
246,0.571,0.567,-6.873,0.0994,0.431,0.0,0.129,0.967,165.332,1RGlfmdvcfatN0ZLOmzanS,196500
247,0.639,0.88,-3.056,0.145,0.56,0.0,0.354,0.965,109.689,1oRxWYm6Vw7dwsnmewFuhx,139625
248,0.732,0.573,-5.733,0.0237,0.56,9.34e-06,0.0543,0.882,97.502,4H6o1bxKRGzmsE0vzo968m,152923
249,0.824,0.672,-7.679,0.126,0.133,1.97e-06,0.114,0.797,120.538,5qKsIal7JJZ2bqXHPKdyVb,225250
250,0.784,0.551,-8.697,0.0448,0.508,0.0,0.0596,0.926,106.987,63BZhuQ6OZQmxy2RERMHko,122243
251,0.811,0.867,-5.157,0.0918,0.621,0.000111,0.0759,0.897,104.469,3foO6pKWWEIMeIIjGiHRde,215644
252,0.616,0.68,-4.768,0.0467,0.683,0.0,0.153,0.377,96.523,0q2CjjP0hoopNMz2924hey,174627
253,0.741,0.588,-4.833,0.0288,0.289,0.000256,0.308,0.675,107.513,5ilf0RHAnRF5miyE9ad8O7,216837
254,0.714,0.61,-5.048,0.0319,0.165,0.0,0.331,0.963,106.049,51AtNwSp96OMUywgEr6BhF,165371
255,0.539,0.318,-8.023,0.0824,0.366,0.0,0.203,0.759,143.286,2IN5quW5Yd0mi6PzMoaz5y,205125
256,0.62,0.402,-8.715,0.0331,0.514,8.43e-06,0.349,0.266,127.105,4SdLUkVGNUm2gNF7YQdhY1,220866
257,0.698,0.687,-4.115,0.0501,0.195,0.0,0.0829,0.773,116.765,7ifMxHITc3NIipJO4R5NGb,202876
258,0.749,0.899,-4.73,0.0926,0.179,1.58e-06,0.0929,0.868,163.935,3HevcnYdnqtS0MvtyWkOg5,169146
259,0.755,0.55,-6.102,0.107,0.618,2.66e-06,0.0868,0.926,114.501,01OAhZvrPcUBko04aEy1Hh,159976
260,0.731,0.491,-3.116,0.029,0.609,0.0,0.262,0.781,132.891,0uBcoM4zxRXk7kmsmxoiFS,170053
261,0.551,0.436,-8.029,0.0428,0.395,0.0,0.0719,0.862,188.651,74WROFXsox6wkeUrEK2DS6,170745
262,0.778,0.445,-5.178,0.0416,0.675,2.05e-06,0.283,0.969,116.973,6wTqVQ6RRkqAyT5XDGcRq4,154869
263,0.557,0.66,-4.467,0.0768,0.118,0.0,0.085,0.907,128.179,6Yard5LK4aXEn0kBKtHSob,202022
264,0.479,0.574,-6.894,0.0712,0.407,0.0,0.299,0.97,163.295,6bKPmj3k2zoTzoEOiFnmM0,173500
265,0.673,0.592,-6.819,0.0319,0.146,0.0288,0.0942,0.778,117.354,6Gv2GDFZzmhK6b82lUwjhG,184680
266,0.715,0.739,-3.779,0.041,0.578,0.0,0.0887,0.963,101.611,1hHnCReCPe1FUkGLTeuCaC,140984
267,0.409,0.713,-6.713,0.03,0.434,0.000719,0.206,0.725,97.029,15UfWisTMmHsMjkUUEAoAa,214398
268,0.436,0.4,-6.521,0.11,0.463,0.0,0.76,0.568,75.576,6HIIuuUIEzH1meVdGbMXyf,189050
269,0.555,0.832,-3.691,0.0412,0.28,0.0,0.0894,0.43,170.124,3qAJAUr7yc9bPDx4ESt6ND,209903
270,0.595,0.492,-6.169,0.137,0.671,0.0,0.101,0.945,114.015,3MNizqH3Vgli5czbnBDCie,142014
271,0.593,0.364,-7.242,0.175,0.515,0.0,0.348,0.652,83.133,0lyZyn18awzOJuVM7qzCmd,230000
272,0.684,0.882,-7.963,0.0761,0.517,9.81e-05,0.296,0.892,140.545,1Tcm4Qi0lbzXofH11MIzJs,188417
273,0.62,0.436,-8.108,0.213,0.554,0.0,0.0891,0.368,172.854,4YF13O2n16dcTyGgVmiGvN,169705
274,0.689,0.568,-9.496,0.0547,0.51,4.33e-05,0.234,0.81,103.069,1pQrVutT9kzgLavLMUFubD,187250
275,0.696,0.623,-8.738,0.0438,0.466,8.61e-06,0.0983,0.965,154.028,2NWaWZZLFMcr5P4uI2KvWy,223431
276,0.761,0.477,-4.32,0.0514,0.805,0.0,0.163,0.967,112.276,7kIDShjwKNfhXv1dNfT9ec,208680
277,0.689,0.811,-2.499,0.0399,0.362,0.0,0.353,0.91,113.93,4irQHeQLap1F8Roqj3xJXW,163422
278,0.524,0.498,-5.238,0.0517,0.32,0.0,0.14,0.93,184.799,51tc4qhcssnwHV683Pq8H3,178987
279,0.495,0.432,-4.961,0.0414,0.493,0.0,0.097,0.711,78.499,3f615FYAufUocTYlEMh3Fv,187320
280,0.537,0.748,-6.392,0.0282,0.000633,0.557,0.272,0.78,124.24,2lpIh6Gr6HYjg1CFBaucS5,212747
281,0.717,0.837,-6.968,0.0282,0.155,1.15e-05,0.422,0.919,129.881,6OKhBvddAlWxxFnjbpilhu,161440
282,0.613,0.898,-7.593,0.0368,0.429,1.29e-06,0.272,0.763,134.033,5nzEilkVhvnCD0xpW3raTy,279160
283,0.722,0.368,-13.212,0.0305,0.0114,0.00167,0.0806,0.527,120.251,5EfHXTq8UPCFyPDvCNIKMm,267227
284,0.527,0.855,-6.674,0.0599,0.00548,0.000362,0.14,0.451,138.032,4f6bE40jl7zuFJ3cOCwaI1,282760
285,0.487,0.553,-11.197,0.0425,0.209,2.81e-05,0.0992,0.699,126.043,3pJfnBjO3kjudEchcPEDxS,288600
286,0.674,0.771,-5.943,0.0317,0.0464,3.12e-05,0.0362,0.966,155.301,5bymCzswBkt0deeD1hlTIq,255507
287,0.708,0.672,-5.538,0.0352,0.346,1.97e-05,0.382,0.963,134.635,198qSChSMQFuSimdeeY9gK,279987
288,0.602,0.916,-5.418,0.0399,0.0123,0.00134,0.133,0.549,101.212,5wCUdBsdubZ3ZFoJoRsMrY,292267
289,0.458,0.746,-9.444,0.0318,0.0351,0.0,0.172,0.511,166.095,4rJdaSwOCHLBhxdMsymeMw,368320
290,0.404,0.609,-7.05,0.0372,0.461,2.62e-05,0.398,0.278,122.501,6R0mjb0qTlf5vXRHCuUdS3,218027
291,0.467,0.911,-5.72,0.0708,0.00326,0.0514,0.845,0.552,127.956,2EXI9HTEQxGdaEcVChE0DK,388000
292,0.702,0.837,-5.784,0.0341,0.256,0.000124,0.266,0.954,121.944,2EeCAQN9IKpMGKEK3dQobA,157107
293,0.652,0.607,-8.657,0.0368,0.0314,0.00285,0.0721,0.72,94.089,3uMYq07Kj5m564OQwdSCrD,229160
294,0.643,0.809,-3.275,0.028,0.45,1.22e-06,0.154,0.499,112.677,4Ofg5uuH7qqDIXpAJMpXZV,250107
295,0.53,0.683,-7.13,0.0313,0.234,0.311,0.274,0.694,174.441,6cVHu0HmKo4oEOSOqooTa3,472400
296,0.587,0.639,-8.065,0.0357,0.395,0.0,0.68,0.789,116.499,0639sfoRA7sW4fGS1EzcQu,249307
297,0.498,0.727,-5.097,0.0482,0.0586,0.0107,0.121,0.56,159.187,1o1O7nDie7zzsdHKZxhgQD,215252
298,0.753,0.47,-5.053,0.0539,0.52,0.000167,0.422,0.823,92.228,7mPx5N0Yg9s5U0Cd13WA8q,260387
299,0.649,0.985,-8.016,0.0413,0.112,0.043,0.214,0.496,107.825,5ovYwJmYcFvSvn6nRQOPyL,194200
300,0.603,0.843,-7.597,0.0557,0.0031,0.0337,0.445,0.503,172.676,1Wrzhfa5bNlqvsnCztz190,194867
301,0.627,0.736,-6.715,0.0386,0.0535,3.33e-05,0.0239,0.774,144.651,25NeGSHqObqSJg79oir7pB,265707
302,0.537,0.502,-8.406,0.025,0.44,0.0709,0.199,0.288,80.511,3oqWr0jDWNXxWufNogGREp,232027
303,0.692,0.512,-8.596,0.0354,0.208,0.000994,0.077,0.739,79.003,5tyznRXlcIx0XlQ7S8iCMW,203627
304,0.634,0.84,-5.933,0.0351,0.00168,0.0237,0.207,0.393,97.998,2mBpqtoVKLzgccfvqUVFpO,349507
305,0.596,0.69,-4.964,0.0294,0.345,0.0,0.109,0.75,115.057,5fXk93H1gUgNtZrDGiNLR4,211269
306,0.675,0.877,-5.36,0.0298,0.00595,0.0,0.111,0.954,126.024,69xAODJbGD64reFIgp8MxX,243339
307,0.605,0.855,-5.25,0.047,0.0183,0.00404,0.242,0.694,172.275,5fu5vl7owT5ny0ry2Bema2,207640
308,0.436,0.943,-5.727,0.198,0.317,0.015,0.369,0.327,139.611,4xN0IidUTGtPKQjaB8FigH,212413
309,0.633,0.734,-5.158,0.0277,0.0104,0.0,0.0789,0.945,150.057,2dSz2px33HmyFwL5rDlh2e,195581
310,0.602,0.954,-3.55,0.0633,0.0307,0.00499,0.195,0.95,157.952,1JrUt1LpairHGPqE3vuhUy,174373
311,0.936,0.675,-6.076,0.0475,0.0879,0.0,0.0854,0.902,125.024,4jikVslCvDrDysc3p4tFHM,225173
312,0.607,0.666,-4.187,0.0407,0.168,0.0,0.201,0.79,139.542,0zCOT028cU3DeCqN1G18wE,228427
313,0.586,0.855,-5.947,0.0327,0.304,0.0,0.129,0.448,124.917,6QJCZyJv1fhkCyZA3lRoAD,236333
314,0.539,0.468,-9.448,0.0274,0.299,9.35e-06,0.108,0.332,180.019,5IfhLKhOBkHazqaoqFzH8G,283093
315,0.543,0.903,-6.658,0.039,0.0102,0.00585,0.0862,0.962,162.241,5EJ2THuhAapEIeQOtXUQ0x,263306
316,0.64,0.818,-4.61,0.0456,0.00818,1.25e-05,0.275,0.763,137.003,2rYjkYQWpn66nf5Ihk7SHJ,289600
317,0.738,0.789,-4.009,0.0283,0.0401,0.0647,0.632,0.539,122.85,62ZroX9gLL60Tg6VcF2tIN,200800
318,0.675,0.733,-5.341,0.0361,0.106,1.33e-06,0.323,0.754,116.049,1wGNjZQoO4Ac5zotF3aZTb,267827
319,0.637,0.784,-7.157,0.0665,0.0888,0.000545,0.162,0.499,166.009,5gGQIro4l0L55dfk85WxUP,200624
320,0.405,0.908,-3.231,0.0508,0.00193,0.0,0.128,0.343,165.009,0BKJNlqLlNvvIunfg2BPCg,224086
321,0.584,0.876,-3.961,0.0371,0.000612,3.17e-06,0.0544,0.573,140.023,0wchDmvHOahKI191E7X448,245695
322,0.634,0.489,-12.948,0.0275,0.461,5.77e-06,0.291,0.656,125.326,3Gr4OWY7lAXAq7PpgUbctG,276773
323,0.374,0.85,-5.657,0.0404,0.0904,0.0,0.116,0.348,125.796,7vcDJCAO356RYkCfiUozmE,253187
324,0.638,0.796,-7.748,0.0377,0.34,3.15e-06,0.39,0.707,112.632,0loVgkJy6V4bK1RwN47eBl,201293
325,0.569,0.942,-5.137,0.0886,0.000801,2.23e-06,0.482,0.785,160.011,2waVXWweKkBdpSEMuH6HMV,229313
326,0.365,0.285,-9.954,0.0378,0.981,0.00123,0.12,0.552,171.395,6GPkBUXMrGSkwK3TrrHHXN,184480
327,0.396,0.61,-9.262,0.0346,0.0788,1.41e-05,0.686,0.109,126.203,1mlnmVqp3mnCIFwwk7uH8C,286893
328,0.565,0.953,-1.951,0.0545,0.0182,0.0,0.412,0.773,100.046,71h8iMqAN3aETovkKf1IV0,220493
329,0.401,0.937,-6.243,0.164,0.0762,0.00154,0.269,0.696,148.036,11dn3mAagE0hOvd35rBNeV,342520
330,0.457,0.944,-5.254,0.0842,0.000795,0.0,0.0684,0.587,90.448,0vNei6mEiN5GBEMyUFA7vR,195419
331,0.648,0.659,-6.369,0.0259,0.115,0.000307,0.19,0.532,106.196,6iRkrVOhCjgKFB2cBWnx4M,206133
332,0.816,0.549,-8.649,0.0312,0.791,3.4e-05,0.117,0.886,111.032,74KqkyHbpneHF6JT8EwUOO,198333
333,0.453,0.55,-7.047,0.0277,0.00476,0.000222,0.124,0.579,172.015,7uMBJGgc3QWdDQWBtBoPzj,225105
334,0.625,0.433,-12.963,0.0366,0.376,0.00103,0.248,0.274,93.041,0SRddBTphQwQcfqw4Br1uX,226187
335,0.713,0.568,-8.622,0.0422,0.00316,0.0695,0.222,0.536,122.032,4Qmqux7KiBuz31IcJzHt05,250761
336,0.495,0.596,-5.45,0.024,0.14,0.00316,0.114,0.284,94.119,1rh4kDY9T4fHVDum8Foi5k,233747
337,0.525,0.652,-8.575,0.0287,0.0105,0.0197,0.111,0.641,88.036,6JwZcf1tj0DdPxaxMdiVv5,217273
338,0.69,0.706,-13.224,0.0445,0.0471,0.0127,0.213,0.675,88.232,6yQBYwuxv3NPERnSuzdcRb,296080
339,0.636,0.843,-4.286,0.064,0.0194,0.0,0.109,0.768,80.807,7dg3Q2HXM5tlaV5B5KXhTr,177787
340,0.443,0.9,-3.528,0.0919,0.011,0.0,0.103,0.652,116.384,39fgFkCOgbTd4QfahwsPPT,222541
341,0.67,0.858,-8.491,0.0261,0.0361,0.000108,0.0783,0.971,139.478,3RDMd9JiKdVik8zjGhZ0wJ,225813
342,0.871,0.481,-9.068,0.0383,0.52,5.54e-05,0.0809,0.664,103.063,1MrZ8hGkUWMmT816wPaMgE,261200
343,0.799,0.664,-8.16,0.0899,0.134,0.0,0.146,0.631,97.987,3q2aVABxuztNi3iS6h6qdB,310147
344,0.439,0.864,-5.866,0.0437,0.283,2.01e-05,0.198,0.481,169.228,6cqwDeMvlCKI9CoeVahGrM,213360
345,0.546,0.549,-8.478,0.0284,0.436,0.0,0.127,0.615,115.292,1xtBatmC1muBOY1RnUvP8Z,202733
346,0.695,0.796,-6.057,0.0361,0.0174,0.0,0.0493,0.652,114.804,2GggG2lQVYuus2aeAybe8M,245827
347,0.681,0.918,-4.83,0.0508,0.00244,0.000535,0.119,0.551,105.031,0bIye27QbOvSrTAmCViX5O,281933
348,0.534,0.916,-8.915,0.103,0.0122,0.000103,0.392,0.488,165.352,7wL7mQUpStsapIkNuy0d2Z,280080
349,0.658,0.815,-6.834,0.105,0.0168,0.0,0.341,0.837,99.276,19CmuECYssqkPWANF4nLWM,191560
350,0.601,0.677,-10.564,0.0285,0.519,2.77e-06,0.153,0.677,137.813,7LpS82vPDLgZAHWRtWBBRj,217000
351,0.43,0.842,-5.641,0.047,0.00922,2.51e-06,0.383,0.378,145.988,6Sg8HCDhEX0IL7My2HjS6H,240973
352,0.486,0.915,-4.04,0.0398,0.0342,0.0,0.0861,0.539,154.019,25ayfrtkcSJfE93B8mnhRT,232120
353,0.438,0.49,-10.092,0.0338,0.179,0.0,0.0845,0.159,140.401,1JTewgSxH7jQjolSwCn69u,294333
354,0.762,0.939,-4.826,0.0487,0.423,0.139,0.119,0.448,124.398,4PBou1i63krEp3jKCPhxVD,292573
355,0.632,0.754,-4.639,0.0385,0.0707,4.62e-05,0.14,0.792,145.066,3V9dPuQWZOUQY3KYJJWnP3,266827
356,0.527,0.859,-6.685,0.0687,0.176,0.0866,0.157,0.443,74.214,3UIENhLRdFIOuRan92cAQu,235627
357,0.733,0.602,-7.65,0.084,0.0121,4.64e-06,0.0642,0.832,80.472,1orgfjGJoycODSItcGVatE,291973
358,0.417,0.798,-4.902,0.0437,0.0274,8.1e-06,0.0706,0.565,127.314,2ERKyKVKoNmmNP0QfvzGQd,207855
359,0.642,0.949,-5.562,0.242,0.296,1.48e-05,0.156,0.45,188.072,1v3rQg6uPY6AnOY5TtxN7I,213720
360,0.504,0.748,-5.395,0.0473,0.349,0.0,0.0989,0.766,144.76,41xb9U5PEsvZYLKFW50xCZ,241627
361,0.356,0.504,-8.998,0.0319,0.651,1.48e-05,0.238,0.688,79.164,2P2tl8JT698TJJ55ScKyku,162093
362,0.687,0.387,-9.842,0.0273,0.203,0.000335,0.0913,0.602,112.722,2jEjxOyKqMpkcThWl697hf,185826
363,0.607,0.869,-6.391,0.0309,0.367,1.62e-05,0.157,0.791,147.925,6N7F4BzfCpAN8uUkOWIFxB,191027
364,0.534,0.778,-5.079,0.0317,0.165,0.000134,0.162,0.613,150.939,7ETuZtnJJ1brMNiPpd2LFg,209440
365,0.566,0.883,-7.117,0.0374,0.0115,0.00103,0.317,0.483,156.936,3XJmD5suzFUBHJ7sizBAiy,245373
366,0.684,0.746,-6.409,0.0296,0.159,4.58e-06,0.0874,0.662,112.237,5yMXpZhVnUAFT154F3MQ8G,225240
367,0.73,0.842,-4.086,0.0297,0.00804,0.0,0.252,0.864,124.957,5CLKcBDWf6lTTLMfPDBEeC,201400
368,0.545,0.795,-8.763,0.0285,0.101,0.132,0.116,0.785,90.0,1gtHZr29U6Oil71yXqNO7j,197933
369,0.477,0.753,-6.112,0.0343,0.514,0.00381,0.17,0.521,178.013,0SaKhiBPgdRaQKA7Bxu3ek,225707
370,0.612,0.795,-6.266,0.0278,0.0806,0.867,0.096,0.713,126.515,0FgyQCIP54DL9nieiQx35P,344893
371,0.619,0.896,-4.233,0.0315,0.223,0.0,0.101,0.952,136.648,29OzJTIOTjCgR7fLyEXY7u,231800
372,0.698,0.553,-5.303,0.0358,0.00382,0.0,0.106,0.212,117.986,17GyFd3fEKaYFEuDUkMG3h,269880
373,0.615,0.841,-5.702,0.0391,0.116,5.01e-05,0.122,0.908,126.975,1l0mEM93oZMERzBmOCuiHe,245296
374,0.444,0.471,-9.107,0.0322,0.00161,0.00159,0.14,0.205,76.335,6gwaa6ElIixNTvu6RwkMyo,273800
375,0.616,0.766,-11.095,0.0321,0.0268,1.05e-06,0.329,0.883,105.764,02KG9DpLT3bV4fzUM1bORW,294267
376,0.628,0.762,-5.286,0.03,0.348,0.0,0.774,0.809,90.012,4wXjnoLIMTninCnKRgGsQc,234986
377,0.385,0.595,-8.946,0.0604,0.541,1.34e-06,0.69,0.329,81.595,3b355y8meUI0ok4bhu9OpI,240144
378,0.564,0.966,-4.184,0.0811,0.0181,0.0,0.32,0.92,163.047,4Jr2cHZaIe1rmdVlc5efIy,191461
379,0.543,0.962,-5.337,0.106,0.0274,0.027,0.09,0.639,193.66,7d4pdMym8ZBOgf1oVPTiPb,275893
380,0.58,0.929,-4.849,0.0388,0.0629,0.000223,0.23,0.884,94.995,0dsViRiDTIuexAL42Nc1Kh,156198
381,0.369,0.829,-8.503,0.176,0.0238,7.47e-05,0.0875,0.329,186.969,17ASXCVH7zxBHC8P1dThon,282120
382,0.552,0.854,-6.742,0.0456,0.335,0.000264,0.161,0.818,141.977,2oA3tCnnhyMaCVzS5MLZZY,226560
383,0.551,0.954,-4.607,0.0668,0.00208,0.0138,0.134,0.737,164.087,1VtBjpwh6xdRPDy20Uln3W,209040
384,0.743,0.821,-4.229,0.0412,0.253,1.32e-05,0.0247,0.888,89.984,20j3mg8wGS2d3HbTrYWLsk,142187
385,0.671,0.512,-9.876,0.0334,0.272,0.0,0.102,0.187,95.782,36DsPKPZurixiFVcZ4XONb,290667
386,0.508,0.878,-5.971,0.0361,2.13e-05,1.83e-05,0.121,0.342,122.086,5O5PY5HJNPxD7KyqU0SEhH,377399
387,0.712,0.55,-14.292,0.0467,0.124,0.0,0.22,0.893,130.46,2fYRXoal0ysbJJBUddCGDb,339933
388,0.808,0.737,-7.912,0.0365,0.00959,0.00411,0.0497,0.923,132.326,3qoszL1tH1tYkdJIVisYIZ,310587
389,0.838,0.857,-8.96,0.0392,0.29,0.332,0.0224,0.967,123.557,5MV4J9OdmVGz63b1gnezp6,181360
390,0.655,0.417,-14.275,0.0246,0.0496,0.0,0.0909,0.383,98.192,7K0iKwKRqZcfT492oLOvSl,259787
391,0.702,0.845,-3.79,0.031,0.759,0.0,0.194,0.591,120.098,3saHmHGSuye9ysBOlv3Pkx,197000
392,0.702,0.804,-10.086,0.0331,0.12,0.0231,0.0294,0.961,121.998,7J0niAY0FLzGiCVJUREl88,210840
393,0.625,0.476,-11.537,0.0268,0.187,0.000433,0.088,0.135,113.531,4nheObMzE4K8AIxIICoLgd,248373
394,0.723,0.766,-6.712,0.0433,0.243,0.0,0.197,0.819,128.874,7DIDvD79uMqDyZB2mAkCxB,267400
395,0.488,0.858,-7.17,0.0304,0.127,0.222,0.313,0.899,141.829,42HQLzOUKwStGDTNlX0DzY,269813
396,0.835,0.679,-5.329,0.0364,0.583,1.98e-06,0.218,0.85,124.98,5ww2BF9slyYgNOk37BlC4u,162638
397,0.621,0.782,-5.548,0.044,0.0125,0.033,0.23,0.55,128.033,2tTmW7RDtMQtBk7m2rYeSw,198938
398,0.65,0.715,-5.198,0.253,0.0993,0.000291,0.126,0.187,106.672,1IHWl5LamUGEuP4ozKQSXZ,243717
399,0.901,0.589,-6.713,0.289,0.00302,0.000237,0.0992,0.399,98.002,1zsPaEkglFvxjAhrM8yhpr,196600
400,0.625,0.839,-4.824,0.0927,0.00762,2.35e-05,0.464,0.771,184.08,7d7aPD2oxuzjhOZnu4Dj23,233520
401,0.873,0.826,-0.722,0.0876,0.00127,0.0361,0.311,0.201,106.972,2TDyyEBasw10wu5Uh94bR1,190654
402,0.919,0.623,-6.521,0.0992,0.184,1.63e-05,0.0609,0.775,130.037,5ildQOEKmJuWGl2vRkFdYc,157018
403,0.801,0.74,-5.919,0.256,0.266,0.0,0.0987,0.63,97.035,448oAggap8XbTa6TIOH6Kb,189500
404,0.873,0.695,-4.207,0.0459,0.419,1.23e-06,0.211,0.823,131.963,6G12ZafqofSq7YtrMqUm76,158805
405,0.757,0.738,-4.913,0.22,0.712,9.67e-06,0.198,0.753,120.091,3vKYvbzB7801a5qd47pxkm,199831
406,0.846,0.668,-5.071,0.0488,0.037,0.0,0.207,0.556,100.04,3qUdysxsu5FDvOl7nR5vln,204127
407,0.87,0.55,-5.537,0.0722,0.102,0.0,0.293,0.566,95.019,3kUq4sBcmxhnOtNysZ9yrp,156400
408,0.951,0.692,-4.038,0.312,0.472,0.000182,0.0894,0.431,115.047,6WbAhuwE6fCOriBu5786X1,201280
409,0.802,0.52,-5.442,0.357,0.463,1.3e-05,0.134,0.65,175.931,54q2i5PsbmJuCGpXkYIw7V,189487
410,0.834,0.828,-2.657,0.0452,0.21,5.91e-06,0.103,0.58,102.019,79HZAZNnOE97rb2hnI0XQr,195294
411,0.694,0.547,-8.339,0.304,0.703,0.0,0.115,0.39,179.749,2VynDHS7g8ORiBiZVg8JdT,162179
412,0.816,0.77,-5.477,0.0538,0.0798,0.0,0.118,0.671,96.99,5NxhMcHSVY3Z7ykWxZf3aj,230653
413,0.736,0.727,-4.642,0.0571,0.0584,1.91e-06,0.0976,0.644,94.048,6TsVhM8qIkWN5cJVDIVbbz,229065
414,0.911,0.712,-5.105,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,6Sq7ltF9Qa7SNFBsV5Cogx,178567
415,0.754,0.955,-3.773,0.104,0.0519,0.000732,0.0691,0.752,125.052,4p6H5XmF6knuep5BFkLYgR,172314
416,0.535,0.874,-2.248,0.137,0.371,0.0,0.192,0.323,140.006,7MkylDYvKTSuWgrsBhHlsG,227562
417,0.87,0.548,-5.253,0.077,0.0924,4.6e-05,0.0534,0.832,96.018,1O2pcBJGej0pmH2Y9XZMs6,153750
418,0.736,0.574,-6.285,0.0895,0.089,0.00076,0.209,0.429,170.069,0fcEwsTct4N0OuoYSXODjU,172254
419,0.695,0.636,-4.654,0.317,0.234,0.0,0.081,0.575,174.14,2rurDawMfoKP4uHyb2kJBt,172235
